"TOA5","TrailerWLEF","CR3000","8727","CR3000.Std.27","CPU:TRAILER_V1.CR3","26780","fastData"
"TIMESTAMP","RECORD","top_co2","top_h20","top_t","mid_co2","mid_h20","mid_t","bot_co2","bot_h20","bot_t","top_t2","mid_t2","bot_t2","top_p","mid_p","bot_p"
"TS","RN","volts","volts","C","volts","volts","C","volts","volts","C","C","C","C","kPa","kPa","kPa"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2014-01-13 19:47:57.1",159,-458.4,-907,-11.91,-1480,-1877,-26.58,-1995,-2287,-18.64,-99,-45.28,-26.67,-13.58,-18.49,-25.94
"2014-01-13 19:47:57.2",160,-458.4,-907,-11.91,-1480,-1878,-26.6,-2003,-2293,-18.81,-98.9,-46.15,-27.47,-15.38,-19.65,-26.21
"2014-01-13 19:47:57.3",161,-458.6,-907,-11.91,-1481,-1878,-26.61,-2013,-2300,-18.99,-98.8,-46.97,-28.24,-17.14,-20.81,-26.52
"2014-01-13 19:47:57.4",162,-458.6,-907,-11.91,-1481,-1879,-26.62,-2022,-2307,-19.17,-98.7,-47.7,-28.99,-18.86,-21.98,-26.88
"2014-01-13 19:47:57.5",163,-458.4,-907,-11.91,-1481,-1879,-26.63,-2032,-2314,-19.36,-98.7,-48.36,-29.72,-20.55,-23.15,-27.28
"2014-01-13 19:47:57.6",164,-458.6,-908,-11.92,-1482,-1880,-26.64,-2042,-2321,-19.56,-98.7,-48.97,-30.44,-22.2,-24.32,-27.72
"2014-01-13 19:47:57.7",165,-458.6,-908,-11.92,-1482,-1881,-26.66,-2052,-2329,-19.76,-98.6,-49.53,-31.14,-23.81,-25.49,-28.2
"2014-01-13 19:47:57.8",166,-458.4,-908,-11.92,-1482,-1881,-26.67,-2063,-2337,-19.96,-98.6,-50.04,-31.82,-25.39,-26.66,-28.71
"2014-01-13 19:47:57.9",167,-458.4,-908,-11.92,-1482,-1882,-26.68,-2074,-2345,-20.17,-98.6,-50.5,-32.48,-26.93,-27.82,-29.27
"2014-01-13 19:47:58",168,-458.4,-908,-11.92,-1483,-1882,-26.69,-2085,-2353,-20.38,-98.7,-50.93,-33.13,-28.45,-28.98,-29.84
"2014-01-13 19:47:58.1",169,-458.7,-908,-11.92,-1483,-1883,-26.7,-2096,-2362,-20.59,-98.7,-51.33,-33.76,-29.94,-30.14,-30.45
"2014-01-13 19:47:58.2",170,-458.6,-908,-11.92,-1483,-1883,-26.71,-2106,-2370,-20.8,-98.7,-51.7,-34.37,-31.39,-31.3,-31.09
"2014-01-13 19:47:58.3",171,-458.9,-908,-11.93,-1483,-1884,-26.72,-2117,-2378,-21.01,-98.8,-52.04,-34.98,-32.82,-32.45,-31.74
"2014-01-13 19:47:58.4",172,-458.7,-908,-11.93,-1484,-1884,-26.73,-2128,-2387,-21.22,-98.8,-52.36,-35.56,-34.22,-33.6,-32.43
"2014-01-13 19:47:58.5",173,-458.6,-908,-11.93,-1484,-1885,-26.74,-2139,-2395,-21.44,-98.9,-52.66,-36.13,-35.6,-34.73,-33.14
"2014-01-13 19:47:58.6",174,-458.6,-908,-11.93,-1484,-1885,-26.75,-2150,-2404,-21.64,-99,-52.94,-36.69,-36.95,-35.87,-33.86
"2014-01-13 19:47:58.7",175,-458.3,-908,-11.93,-1484,-1885,-26.76,-2161,-2412,-21.85,-99.1,-53.21,-37.22,-38.28,-37.01,-34.6
"2014-01-13 19:47:58.8",176,-458.6,-908,-11.93,-1484,-1886,-26.77,-2171,-2420,-22.06,-99.2,-53.46,-37.76,-39.59,-38.13,-35.36
"2014-01-13 19:47:58.9",177,-458.4,-908,-11.93,-1485,-1886,-26.78,-2182,-2429,-22.26,-99.4,-53.7,-38.27,-40.87,-39.24,-36.15
"2014-01-13 19:47:59",178,-458.4,-908,-11.93,-1485,-1887,-26.78,-2192,-2437,-22.47,-99.6,-53.94,-38.78,-42.13,-40.34,-36.93
"2014-01-13 19:47:59.1",179,-458.4,-908,-11.93,-1485,-1887,-26.79,-2202,-2445,-22.67,-99.7,-54.16,-39.26,-43.37,-41.44,-37.75
"2014-01-13 19:47:59.2",180,-458.4,-908,-11.93,-1485,-1887,-26.8,-2212,-2453,-22.86,-100,-54.37,-39.73,-44.59,-42.53,-38.56
"2014-01-13 19:47:59.3",181,-458.3,-908,-11.93,-1485,-1888,-26.81,-2222,-2461,-23.05,-100.2,-54.59,-40.19,-45.79,-43.61,-39.39
"2014-01-13 19:47:59.4",182,-458.4,-908,-11.93,-1486,-1888,-26.82,-2232,-2469,-23.24,-100.4,-54.78,-40.65,-46.98,-44.68,-40.23
"2014-01-13 19:47:59.5",183,-458.6,-909,-11.93,-1486,-1888,-26.82,-2242,-2477,-23.43,-100.6,-54.98,-41.09,-48.14,-45.75,-41.08
"2014-01-13 19:47:59.6",184,-458.7,-909,-11.94,-1486,-1889,-26.83,-2251,-2485,-23.61,-100.8,-55.17,-41.51,-49.29,-46.8,-41.94
"2014-01-13 19:47:59.7",185,-458.6,-909,-11.93,-1486,-1889,-26.84,-2261,-2492,-23.8,-101.1,-55.36,-41.92,-50.43,-47.85,-42.8
"2014-01-13 19:47:59.8",186,-458.6,-909,-11.94,-1486,-1889,-26.84,-2270,-2500,-23.97,-101.3,-55.53,-42.33,-51.55,-48.89,-43.67
"2014-01-13 19:47:59.9",187,-458.6,-909,-11.94,-1486,-1890,-26.85,-2279,-2507,-24.15,-101.5,-55.71,-42.71,-52.66,-49.92,-44.55
"2014-01-13 19:48:00",188,-458.4,-909,-11.94,-1486,-1890,-26.86,-2288,-2515,-24.32,-101.8,-55.88,-43.08,-53.75,-50.94,-45.43
"2014-01-13 19:48:00.1",189,-458.4,-909,-11.94,-1486,-1890,-26.86,-2297,-2522,-24.49,-102,-56.05,-43.46,-54.83,-51.95,-46.31
"2014-01-13 19:48:00.2",190,-458.3,-908,-11.93,-1486,-1891,-26.87,-2305,-2529,-23.55,-54.05,4.374,-43.07,-55.48,-52.61,-47.09
"2014-01-13 19:48:00.3",191,-458.3,-909,-11.93,-1486,-1891,-26.87,-2254,-2495,-22.66,-80.8,0.535,1.908,-45.96,-51.57,-47.32
"2014-01-13 19:48:00.4",192,-458.1,-908,-11.94,-1487,-1891,-26.88,-2207,-2463,-21.89,-95.2,-2.875,-0.667,18.02,-0.669,-41.54
"2014-01-13 19:48:00.5",193,-458.4,-909,-11.93,-1487,-1892,-26.89,-2167,-2436,-21.24,-103.2,-5.982,-3.041,16.97,-1.378,-37.61
"2014-01-13 19:48:00.6",194,-458.4,-909,-11.94,-1487,-1892,-26.89,-2133,-2413,-20.68,-106.8,-9.19,-5.284,15.8,-2.14,-36.98
"2014-01-13 19:48:00.7",195,-458.4,-908,-11.94,-1487,-1892,-26.9,-2105,-2394,-20.21,-107.8,-12.46,-7.401,14.49,-2.945,-31.38
"2014-01-13 19:48:00.8",196,-458.1,-908,-11.94,-1487,-1892,-26.9,-2082,-2379,-19.82,-107.5,-15.7,-9.39,13.01,-3.8,-30.05
"2014-01-13 19:48:00.9",197,-457.8,-908,-11.94,-1487,-1893,-26.91,-2063,-2366,-19.5,-106.6,-18.86,-11.26,11.38,-4.702,-29.03
"2014-01-13 19:48:01",198,-458.1,-908,-11.94,-1487,-1893,-26.91,-2048,-2356,-19.23,-105.5,-21.91,-13,9.59,-5.636,-28.25
"2014-01-13 19:48:01.1",199,-458.1,-908,-11.94,-1487,-1893,-26.92,-2036,-2348,-19.03,-104.4,-24.8,-14.58,7.692,-6.617,-27.64
"2014-01-13 19:48:01.2",200,-457.9,-908,-11.94,-1487,-1893,-26.92,-2027,-2342,-18.87,-103.4,-27.54,-16.06,5.706,-7.626,-27.17
"2014-01-13 19:48:01.3",201,-458.3,-908,-11.94,-1487,-1894,-26.93,-2020,-2337,-18.76,-102.6,-30.09,-17.54,3.654,-8.66,-26.79
"2014-01-13 19:48:01.4",202,-458.3,-908,-11.94,-1487,-1894,-26.93,-2017,-2334,-18.7,-101.8,-32.45,-18.99,1.567,-9.73,-26.49
"2014-01-13 19:48:01.5",203,-458.1,-908,-11.94,-1487,-1894,-26.94,-2015,-2333,-18.67,-101.3,-34.6,-20.41,-0.537,-10.81,-26.27
"2014-01-13 19:48:01.6",204,-458.4,-908,-11.94,-1487,-1894,-26.94,-2015,-2333,-18.69,-100.8,-36.53,-21.67,-2.646,-11.92,-26.12
"2014-01-13 19:48:01.7",205,-458.4,-908,-11.94,-1488,-1894,-26.94,-2016,-2333,-18.73,-100.4,-38.26,-22.72,-4.724,-13.04,-26.04
"2014-01-13 19:48:01.8",206,-458.4,-909,-11.94,-1488,-1894,-26.95,-2019,-2335,-18.79,-100.1,-39.81,-23.63,-6.767,-14.17,-26.02
"2014-01-13 19:48:01.9",207,-458.6,-909,-11.94,-1488,-1895,-26.95,-2023,-2337,-18.88,-99.8,-41.21,-24.51,-8.77,-15.33,-26.08
"2014-01-13 19:48:02",208,-458.4,-909,-11.94,-1488,-1895,-26.95,-2028,-2340,-18.99,-99.6,-42.45,-25.35,-10.73,-16.48,-26.19
"2014-01-13 19:48:02.1",209,-458.3,-909,-11.94,-1488,-1895,-26.96,-2034,-2344,-19.12,-99.5,-43.58,-26.15,-12.64,-17.66,-26.36
"2014-01-13 19:48:02.2",210,-458.3,-909,-11.94,-1488,-1895,-26.96,-2041,-2348,-19.26,-99.3,-44.59,-26.94,-14.51,-18.83,-26.58
"2014-01-13 19:48:02.3",211,-458.4,-909,-11.94,-1488,-1895,-26.97,-2048,-2353,-19.41,-99.2,-45.49,-27.7,-16.34,-20.02,-26.86
"2014-01-13 19:48:02.4",212,-458.3,-909,-11.94,-1488,-1895,-26.97,-2056,-2358,-19.57,-99.1,-46.32,-28.46,-18.13,-21.2,-27.18
"2014-01-13 19:48:02.5",213,-458.4,-909,-11.94,-1488,-1896,-26.97,-2065,-2364,-19.74,-99.1,-47.07,-29.18,-19.87,-22.39,-27.55
"2014-01-13 19:48:02.6",214,-458.6,-909,-11.94,-1488,-1896,-26.98,-2073,-2370,-19.92,-99,-47.76,-29.9,-21.58,-23.58,-27.96
"2014-01-13 19:48:02.7",215,-458.6,-909,-11.94,-1488,-1896,-26.98,-2083,-2376,-20.11,-99,-48.38,-30.6,-23.25,-24.78,-28.42
"2014-01-13 19:48:02.8",216,-458.6,-909,-11.94,-1488,-1896,-26.98,-2092,-2383,-20.29,-99,-48.95,-31.28,-24.88,-25.97,-28.91
"2014-01-13 19:48:02.9",217,-458.9,-909,-11.94,-1488,-1896,-26.99,-2102,-2389,-20.49,-99,-49.48,-31.94,-26.47,-27.16,-29.43
"2014-01-13 19:48:03",218,-458.7,-909,-11.94,-1488,-1896,-26.99,-2112,-2396,-20.69,-99,-49.97,-32.6,-28.03,-28.34,-29.99
"2014-01-13 19:48:03.1",219,-458.7,-909,-11.94,-1488,-1896,-26.99,-2122,-2403,-20.89,-99,-50.41,-33.22,-29.55,-29.53,-30.58
"2014-01-13 19:48:03.2",220,-458.7,-909,-11.94,-1488,-1896,-26.99,-2132,-2410,-21.09,-99,-50.82,-33.85,-31.05,-30.71,-31.2
"2014-01-13 19:48:03.3",221,-458.6,-909,-11.94,-1489,-1896,-27,-2142,-2418,-21.29,-99,-51.2,-34.45,-32.51,-31.88,-31.85
"2014-01-13 19:48:03.4",222,-458.6,-909,-11.94,-1489,-1897,-27,-2152,-2425,-21.49,-99.1,-51.56,-35.04,-33.95,-33.06,-32.52
"2014-01-13 19:48:03.5",223,-458.6,-909,-11.94,-1489,-1897,-27,-2162,-2432,-21.69,-99.1,-51.89,-35.62,-35.35,-34.22,-33.22
"2014-01-13 19:48:03.6",224,-458.3,-909,-11.94,-1489,-1897,-27,-2172,-2440,-21.89,-99.2,-52.2,-36.18,-36.74,-35.39,-33.94
"2014-01-13 19:48:03.7",225,-458.3,-909,-11.95,-1489,-1897,-27.01,-2182,-2447,-22.09,-99.3,-52.5,-36.73,-38.09,-36.53,-34.67
"2014-01-13 19:48:03.8",226,-458.1,-909,-11.94,-1489,-1897,-27.01,-2192,-2455,-22.29,-99.4,-52.78,-37.26,-39.43,-37.68,-35.43
"2014-01-13 19:48:03.9",227,-458.1,-909,-11.94,-1489,-1897,-27.01,-2202,-2462,-22.48,-99.6,-53.05,-37.78,-40.73,-38.81,-36.2
"2014-01-13 19:48:04",228,-457.9,-909,-11.94,-1489,-1897,-27.01,-2212,-2469,-22.68,-99.7,-53.31,-38.29,-42.01,-39.95,-36.98
"2014-01-13 19:48:04.1",229,-458.1,-909,-11.95,-1489,-1898,-27.02,-2222,-2477,-22.87,-99.9,-53.55,-38.78,-43.27,-41.06,-37.79
"2014-01-13 19:48:04.2",230,-457.9,-909,-11.94,-1489,-1898,-27.02,-2231,-2484,-23.05,-100.1,-53.79,-39.27,-44.51,-42.17,-38.6
"2014-01-13 19:48:04.3",231,-458.1,-909,-11.94,-1489,-1898,-27.02,-2241,-2491,-23.23,-100.3,-54.01,-39.73,-45.74,-43.28,-39.43
"2014-01-13 19:48:04.4",232,-458.3,-909,-11.94,-1489,-1898,-27.02,-2250,-2499,-23.42,-100.5,-54.22,-40.19,-46.93,-44.38,-40.27
"2014-01-13 19:48:04.5",233,-458.1,-909,-11.95,-1489,-1898,-27.02,-2259,-2505,-23.6,-100.7,-54.44,-40.63,-48.13,-45.46,-41.12
"2014-01-13 19:48:04.6",234,-457.9,-909,-11.94,-1489,-1898,-27.03,-2269,-2513,-23.78,-100.9,-54.64,-41.06,-49.29,-46.54,-41.97
"2014-01-13 19:48:04.7",235,-458.1,-909,-11.95,-1489,-1898,-27.03,-2278,-2520,-23.96,-101.2,-54.85,-41.48,-50.44,-47.61,-42.83
"2014-01-13 19:48:04.8",236,-457.9,-909,-11.94,-1489,-1898,-27.03,-2286,-2527,-24.13,-101.4,-55.03,-41.9,-51.57,-48.67,-43.71
"2014-01-13 19:48:04.9",237,-457.9,-909,-11.94,-1489,-1898,-27.03,-2295,-2533,-24.31,-101.6,-55.24,-42.29,-52.69,-49.72,-44.58
"2014-01-13 19:48:05",238,-457.9,-909,-11.94,-1489,-1898,-27.03,-2304,-2540,-24.48,-101.8,-55.42,-42.67,-53.8,-50.76,-45.47
"2014-01-13 19:48:05.1",239,-457.6,-909,-11.94,-1489,-1898,-27.03,-2312,-2547,-23.54,-54.03,4.466,-42.63,-54.47,-51.45,-46.24
"2014-01-13 19:48:05.2",240,-457.9,-909,-11.94,-1489,-1898,-27.03,-2261,-2512,-22.65,-80.8,0.638,1.931,-45.29,-50.45,-46.48
"2014-01-13 19:48:05.3",241,-457.8,-908,-11.94,-1489,-1898,-27.03,-2213,-2480,-21.89,-95.3,-2.704,-0.644,18.03,-0.669,-40.96
"2014-01-13 19:48:05.4",242,-457.8,-908,-11.94,-1489,-1898,-27.03,-2174,-2452,-21.24,-103.2,-5.748,-3.024,16.98,-1.374,-37.18
"2014-01-13 19:48:05.5",243,-457.8,-909,-11.94,-1489,-1898,-27.04,-2140,-2429,-20.68,-106.8,-8.91,-5.273,15.81,-2.135,-36.68
"2014-01-13 19:48:05.6",244,-457.8,-908,-11.94,-1489,-1898,-27.04,-2111,-2410,-20.21,-107.8,-12.15,-7.401,14.49,-2.941,-31.14
"2014-01-13 19:48:05.7",245,-457.9,-908,-11.94,-1489,-1898,-27.04,-2088,-2394,-19.82,-107.5,-15.37,-9.4,13.01,-3.8,-29.85
"2014-01-13 19:48:05.8",246,-457.9,-908,-11.94,-1489,-1898,-27.04,-2069,-2381,-19.5,-106.6,-18.51,-11.27,11.37,-4.698,-28.86
"2014-01-13 19:48:05.9",247,-457.9,-908,-11.94,-1489,-1898,-27.04,-2053,-2370,-19.25,-105.6,-21.53,-13.02,9.58,-5.64,-28.09
"2014-01-13 19:48:06",248,-457.9,-908,-11.94,-1489,-1898,-27.04,-2042,-2362,-19.05,-104.5,-24.43,-14.58,7.674,-6.617,-27.5
"2014-01-13 19:48:06.1",249,-458.1,-908,-11.94,-1489,-1898,-27.04,-2033,-2355,-18.9,-103.5,-27.15,-16.04,5.684,-7.626,-27.03
"2014-01-13 19:48:06.2",250,-458.3,-909,-11.94,-1489,-1898,-27.04,-2026,-2351,-18.8,-102.6,-29.71,-17.48,3.632,-8.66,-26.66
"2014-01-13 19:48:06.3",251,-458.3,-909,-11.94,-1489,-1899,-27.04,-2022,-2347,-18.74,-101.9,-32.07,-18.93,1.545,-9.73,-26.36
"2014-01-13 19:48:06.4",252,-458.4,-909,-11.94,-1489,-1899,-27.05,-2020,-2346,-18.71,-101.3,-34.24,-20.32,-0.564,-10.82,-26.15
"2014-01-13 19:48:06.5",253,-458.3,-909,-11.94,-1489,-1899,-27.05,-2020,-2345,-18.73,-100.8,-36.19,-21.56,-2.672,-11.93,-26
"2014-01-13 19:48:06.6",254,-458.1,-909,-11.94,-1489,-1899,-27.05,-2021,-2345,-18.77,-100.4,-37.93,-22.59,-4.751,-13.05,-25.93
"2014-01-13 19:48:06.7",255,-458.1,-909,-11.94,-1489,-1899,-27.05,-2024,-2347,-18.83,-100.1,-39.48,-23.5,-6.793,-14.19,-25.92
"2014-01-13 19:48:06.8",256,-458.1,-908,-11.94,-1489,-1899,-27.05,-2028,-2349,-18.92,-99.9,-40.87,-24.36,-8.8,-15.34,-25.98
"2014-01-13 19:48:06.9",257,-458.3,-909,-11.94,-1489,-1899,-27.05,-2033,-2352,-19.03,-99.7,-42.14,-25.19,-10.75,-16.51,-26.1
"2014-01-13 19:48:07",258,-458.1,-908,-11.94,-1489,-1899,-27.05,-2039,-2355,-19.15,-99.5,-43.28,-25.99,-12.67,-17.68,-26.27
"2014-01-13 19:48:07.1",259,-458.1,-909,-11.94,-1489,-1899,-27.05,-2046,-2359,-19.29,-99.3,-44.29,-26.77,-14.54,-18.86,-26.5
"2014-01-13 19:48:07.2",260,-458.1,-909,-11.94,-1489,-1899,-27.05,-2053,-2364,-19.44,-99.2,-45.22,-27.53,-16.37,-20.04,-26.78
"2014-01-13 19:48:07.3",261,-457.9,-908,-11.94,-1489,-1899,-27.05,-2061,-2369,-19.61,-99.2,-46.04,-28.28,-18.16,-21.23,-27.1
"2014-01-13 19:48:07.4",262,-457.6,-908,-11.94,-1489,-1899,-27.05,-2069,-2374,-19.78,-99.1,-46.8,-29,-19.9,-22.42,-27.48
"2014-01-13 19:48:07.5",263,-457.6,-908,-11.94,-1489,-1899,-27.05,-2078,-2380,-19.96,-99,-47.5,-29.72,-21.6,-23.62,-27.89
"2014-01-13 19:48:07.6",264,-457.8,-908,-11.94,-1489,-1899,-27.06,-2088,-2386,-20.14,-99,-48.13,-30.42,-23.27,-24.81,-28.35
"2014-01-13 19:48:07.7",265,-457.8,-908,-11.94,-1489,-1899,-27.06,-2097,-2392,-20.33,-99,-48.7,-31.08,-24.9,-26.01,-28.84
"2014-01-13 19:48:07.8",266,-457.8,-908,-11.94,-1489,-1899,-27.06,-2106,-2399,-20.52,-99,-49.23,-31.75,-26.5,-27.2,-29.37
"2014-01-13 19:48:07.9",267,-457.8,-908,-11.94,-1489,-1899,-27.06,-2116,-2405,-20.72,-99,-49.73,-32.39,-28.05,-28.39,-29.93
"2014-01-13 19:48:08",268,-457.8,-908,-11.94,-1489,-1899,-27.06,-2126,-2412,-20.92,-99,-50.18,-33.02,-29.58,-29.58,-30.52
"2014-01-13 19:48:08.1",269,-457.6,-908,-11.94,-1489,-1899,-27.06,-2136,-2419,-21.12,-99,-50.6,-33.65,-31.07,-30.76,-31.15
"2014-01-13 19:48:08.2",270,-457.6,-908,-11.94,-1489,-1899,-27.06,-2146,-2426,-21.32,-99.1,-50.99,-34.25,-32.54,-31.94,-31.8
"2014-01-13 19:48:08.3",271,-457.8,-908,-11.94,-1489,-1899,-27.06,-2156,-2433,-21.52,-99.1,-51.35,-34.83,-33.97,-33.11,-32.47
"2014-01-13 19:48:08.4",272,-457.9,-908,-11.94,-1489,-1899,-27.06,-2166,-2440,-21.72,-99.2,-51.7,-35.41,-35.38,-34.28,-33.17
"2014-01-13 19:48:08.5",273,-458.1,-908,-11.94,-1489,-1899,-27.06,-2176,-2448,-21.92,-99.3,-52.02,-35.97,-36.77,-35.44,-33.89
"2014-01-13 19:48:08.6",274,-458.1,-908,-11.94,-1489,-1899,-27.06,-2186,-2455,-22.12,-99.3,-52.32,-36.51,-38.11,-36.6,-34.63
"2014-01-13 19:48:08.7",275,-458.4,-908,-11.95,-1489,-1899,-27.06,-2196,-2462,-22.32,-99.5,-52.6,-37.06,-39.45,-37.74,-35.39
"2014-01-13 19:48:08.8",276,-458.4,-909,-11.94,-1489,-1899,-27.06,-2206,-2469,-22.52,-99.6,-52.87,-37.58,-40.76,-38.88,-36.16
"2014-01-13 19:48:08.9",277,-458.4,-909,-11.94,-1489,-1899,-27.06,-2216,-2477,-22.71,-99.8,-53.13,-38.09,-42.04,-40.01,-36.95
"2014-01-13 19:48:09",278,-458.4,-909,-11.94,-1489,-1899,-27.06,-2225,-2484,-22.9,-99.9,-53.38,-38.59,-43.31,-41.14,-37.76
"2014-01-13 19:48:09.1",279,-458.7,-909,-11.95,-1489,-1899,-27.06,-2235,-2491,-23.09,-100.1,-53.62,-39.07,-44.55,-42.25,-38.58
"2014-01-13 19:48:09.2",280,-458.4,-909,-11.95,-1490,-1899,-27.06,-2244,-2498,-23.28,-100.3,-53.85,-39.53,-45.77,-43.35,-39.4
"2014-01-13 19:48:09.3",281,-458.3,-909,-11.95,-1489,-1899,-27.06,-2253,-2505,-23.46,-100.5,-54.07,-39.99,-46.97,-44.45,-40.24
"2014-01-13 19:48:09.4",282,-458.4,-909,-11.95,-1490,-1900,-27.06,-2263,-2512,-23.64,-100.7,-54.28,-40.44,-48.16,-45.54,-41.1
"2014-01-13 19:48:09.5",283,-458.4,-909,-11.95,-1489,-1899,-27.06,-2272,-2519,-23.82,-101,-54.5,-40.88,-49.32,-46.62,-41.95
"2014-01-13 19:48:09.6",284,-458.6,-909,-11.95,-1490,-1900,-27.07,-2280,-2526,-24,-101.2,-54.69,-41.3,-50.47,-47.69,-42.81
"2014-01-13 19:48:09.7",285,-458.6,-909,-11.95,-1489,-1900,-27.07,-2289,-2532,-24.18,-101.4,-54.9,-41.71,-51.6,-48.75,-43.69
"2014-01-13 19:48:09.8",286,-458.6,-909,-11.95,-1490,-1900,-27.07,-2298,-2539,-24.35,-101.6,-55.09,-42.11,-52.72,-49.8,-44.56
"2014-01-13 19:48:09.9",287,-458.6,-909,-11.95,-1489,-1900,-27.07,-2306,-2546,-24.51,-101.9,-55.28,-42.49,-53.83,-50.83,-45.45
"2014-01-13 19:48:10",288,-458.3,-909,-11.95,-1489,-1900,-27.07,-2315,-2552,-24.68,-102.1,-55.46,-42.87,-54.92,-51.86,-46.34
"2014-01-13 19:48:10.1",289,-458.1,-909,-11.94,-1489,-1900,-27.07,-2323,-2559,-23.73,-54.32,4.512,-42.71,-55.57,-52.54,-47.12
"2014-01-13 19:48:10.2",290,-458.1,-909,-11.94,-1489,-1899,-27.06,-2272,-2524,-22.83,-81.1,0.655,1.92,-46.02,-51.5,-47.34
"2014-01-13 19:48:10.3",291,-457.9,-909,-11.94,-1489,-1899,-27.06,-2223,-2490,-22.06,-95.6,-2.646,-0.65,18.02,-0.669,-41.55
"2014-01-13 19:48:10.4",292,-457.9,-909,-11.94,-1489,-1899,-27.07,-2183,-2463,-21.4,-103.5,-5.673,-3.03,16.97,-1.378,-37.62
"2014-01-13 19:48:10.5",293,-457.6,-908,-11.94,-1489,-1899,-27.06,-2149,-2439,-20.84,-107.1,-8.84,-5.273,15.8,-2.135,-36.99
"2014-01-13 19:48:10.6",294,-457.8,-908,-11.94,-1489,-1899,-27.06,-2120,-2419,-20.36,-108,-12.07,-7.413,14.48,-2.941,-31.39
"2014-01-13 19:48:10.7",295,-458.1,-909,-11.94,-1489,-1899,-27.07,-2097,-2403,-19.97,-107.7,-15.29,-9.42,12.99,-3.804,-30.06
"2014-01-13 19:48:10.8",296,-457.9,-909,-11.94,-1489,-1899,-27.07,-2077,-2390,-19.64,-106.8,-18.43,-11.29,11.34,-4.707,-29.05
"2014-01-13 19:48:10.9",297,-458.1,-909,-11.94,-1489,-1899,-27.06,-2061,-2378,-19.38,-105.7,-21.45,-13.04,9.54,-5.649,-28.26
"2014-01-13 19:48:11",298,-458.3,-909,-11.94,-1489,-1899,-27.07,-2049,-2370,-19.18,-104.6,-24.34,-14.61,7.63,-6.631,-27.66
"2014-01-13 19:48:11.1",299,-458.3,-909,-11.94,-1489,-1899,-27.07,-2039,-2363,-19.03,-103.5,-27.08,-16.06,5.627,-7.643,-27.19
"2014-01-13 19:48:11.2",300,-458.3,-909,-11.94,-1489,-1899,-27.07,-2033,-2358,-18.92,-102.7,-29.64,-17.5,3.566,-8.68,-26.81
"2014-01-13 19:48:11.3",301,-458.3,-909,-11.94,-1489,-1900,-27.07,-2029,-2355,-18.85,-101.9,-32.01,-18.94,1.466,-9.75,-26.52
"2014-01-13 19:48:11.4",302,-458.1,-909,-11.94,-1489,-1900,-27.07,-2026,-2353,-18.83,-101.3,-34.17,-20.33,-0.652,-10.84,-26.3
"2014-01-13 19:48:11.5",303,-457.9,-909,-11.94,-1489,-1900,-27.07,-2026,-2352,-18.83,-100.9,-36.13,-21.59,-2.765,-11.95,-26.15
"2014-01-13 19:48:11.6",304,-457.9,-909,-11.94,-1489,-1900,-27.07,-2027,-2352,-18.87,-100.5,-37.87,-22.63,-4.861,-13.08,-26.07
"2014-01-13 19:48:11.7",305,-457.8,-909,-11.94,-1489,-1900,-27.07,-2030,-2353,-18.93,-100.2,-39.43,-23.54,-6.912,-14.23,-26.07
"2014-01-13 19:48:11.8",306,-457.8,-909,-11.94,-1489,-1900,-27.07,-2034,-2355,-19.02,-99.9,-40.83,-24.4,-8.92,-15.37,-26.12
"2014-01-13 19:48:11.9",307,-458.1,-909,-11.94,-1490,-1900,-27.07,-2038,-2358,-19.12,-99.7,-42.09,-25.22,-10.89,-16.55,-26.24
"2014-01-13 19:48:12",308,-457.8,-909,-11.94,-1489,-1900,-27.07,-2044,-2361,-19.25,-99.5,-43.23,-26.03,-12.81,-17.72,-26.41
"2014-01-13 19:48:12.1",309,-457.9,-909,-11.94,-1490,-1900,-27.07,-2051,-2365,-19.38,-99.4,-44.25,-26.8,-14.69,-18.91,-26.63
"2014-01-13 19:48:12.2",310,-457.6,-909,-11.94,-1490,-1900,-27.07,-2058,-2369,-19.53,-99.3,-45.17,-27.57,-16.52,-20.1,-26.91
"2014-01-13 19:48:12.3",311,-457.9,-909,-11.94,-1490,-1900,-27.07,-2066,-2374,-19.69,-99.2,-46,-28.32,-18.31,-21.29,-27.24
"2014-01-13 19:48:12.4",312,-457.9,-909,-11.94,-1490,-1900,-27.07,-2074,-2380,-19.86,-99.1,-46.77,-29.04,-20.06,-22.49,-27.61
"2014-01-13 19:48:12.5",313,-457.8,-909,-11.94,-1490,-1900,-27.07,-2083,-2385,-20.04,-99.1,-47.46,-29.75,-21.77,-23.68,-28.03
"2014-01-13 19:48:12.6",314,-457.8,-909,-11.94,-1489,-1900,-27.07,-2092,-2391,-20.22,-99.1,-48.1,-30.44,-23.44,-24.88,-28.49
"2014-01-13 19:48:12.7",315,-457.6,-909,-11.94,-1489,-1900,-27.07,-2101,-2397,-20.41,-99,-48.67,-31.12,-25.07,-26.08,-28.98
"2014-01-13 19:48:12.8",316,-457.6,-909,-11.94,-1489,-1900,-27.07,-2110,-2404,-20.6,-99,-49.21,-31.78,-26.67,-27.28,-29.5
"2014-01-13 19:48:12.9",317,-457.8,-909,-11.94,-1489,-1900,-27.07,-2120,-2410,-20.8,-99,-49.7,-32.42,-28.23,-28.47,-30.08
